271794,162,ok
271957,165,ok
272123,162,ok
272286,164,ok
272451,169,ok
272621,165,ok
272787,166,ok
272954,162,ok
273116,164,ok
273281,164,ok
273446,164,ok
273611,166,ok
273777,163,ok
273942,164,ok
274107,166,ok
274273,163,ok
274436,164,ok
274602,164,ok
274766,165,ok
274932,166,ok
275098,162,ok
275261,164,ok
275426,164,ok
275591,165,ok
275756,167,ok
275924,162,ok
276086,164,ok
276251,167,ok
276419,167,ok
276586,164,ok
276751,165,ok
276917,164,ok
277081,167,ok
277249,162,ok
277411,164,ok
277576,164,ok
277741,169,ok
277911,165,ok
278077,164,ok
278242,164,ok
278406,165,ok
278572,163,ok
278736,164,ok
278901,165,ok
279067,163,ok
279231,171,ok
279403,163,ok
279566,164,ok
279731,166,ok
279898,168,ok
280067,163,ok
280231,164,ok
280396,169,ok
280566,165,ok
280731,164,ok
280896,164,ok
281061,165,ok
281226,164,ok
281391,166,ok
281558,163,ok
281721,164,ok
281886,164,ok
282051,170,ok
282221,163,ok
282385,286,ok
282672,175,ok
282848,165,ok
283014,163,ok
283177,164,ok
283342,163,ok
283506,169,ok
283676,167,ok
283844,163,ok
284007,163,ok
284171,165,ok
284337,168,ok
284506,174,ok
284681,164,ok
284846,164,ok
285011,165,ok
285177,164,ok
285342,164,ok
285507,164,ok
285671,164,ok
285836,166,ok
286003,162,ok
286166,165,ok
286332,164,ok
286497,169,ok
286667,164,ok
286832,164,ok
286996,164,ok
287161,165,ok
287327,164,ok
287492,164,ok
287656,169,ok
287826,167,ok
287993,161,ok
288156,162,ok
288319,160,ok
288479,164,ok
288644,165,ok
288809,183,ok
288993,172,ok
289167,166,ok
289334,162,ok
289497,211,ok
289709,167,ok
289877,166,ok
290044,161,ok
290206,164,ok
290371,164,ok
290536,162,ok
290699,158,ok
290858,160,ok
291019,166,ok
291186,163,ok
291349,164,ok
291514,168,ok
291682,170,ok
291853,174,ok
292028,166,ok
292195,164,ok
292360,183,ok
292544,165,ok
292709,160,ok
292869,159,ok
293029,160,ok
293190,168,ok
293359,159,ok
293519,159,ok
293679,160,ok
293839,161,ok
294001,167,ok
294169,160,ok
294330,158,ok
294489,164,ok
294654,159,ok
294814,161,ok
294975,158,ok
295134,160,ok
295294,160,ok
295455,163,ok
295619,159,ok
295779,161,ok
295941,164,ok
296105,162,ok
296268,160,ok
296430,163,ok
296594,164,ok
296758,159,ok
296919,160,ok
297079,158,ok
297238,162,ok
297401,164,ok
297565,162,ok
297728,159,ok
297888,159,ok
298048,161,ok
298210,158,ok
298369,160,ok
298529,158,ok
298688,164,ok
298853,159,ok
299013,159,ok
299173,159,ok
299333,162,ok
299497,165,ok
299662,161,ok
299824,160,ok
299985,162,ok
300148,161,ok
300310,163,ok
300474,165,ok
300639,159,ok
300798,164,ok
300963,159,ok
301123,159,ok
301283,159,ok
301443,160,ok
301605,160,ok
301765,163,ok
301929,159,ok
302089,159,ok
302248,161,ok
302409,158,ok
302568,160,ok
302729,158,ok
302888,164,ok
303053,159,ok
303213,159,ok
303373,159,ok
303533,161,ok
303695,163,ok
303859,160,ok
304020,162,ok
304183,160,ok
304344,161,ok
304505,168,ok
304673,160,ok
304834,158,ok
304993,228,ok
305222,168,ok
305391,162,ok
305554,161,ok
305716,164,ok
305881,169,ok
306051,164,ok
306216,164,ok
306380,163,ok
306544,159,ok
306704,158,ok
306863,165,ok
307029,166,ok
307196,162,ok
307359,160,ok
307519,158,ok
307678,165,ok
307844,174,ok
308019,159,ok
308179,158,ok
308337,158,ok
308496,164,ok
308661,227,ok
308889,160,ok
309049,157,ok
